ID,EAN,Naziv,Doza_snaga,Doza_jedinica_mjere,Oblik
465008,5391190000000,Diaprel® MR,60,8,55
465009,3594450000000,Diaprel® MR,60,8,55
465025,8594740000000,Bisoprolol Zentiva®,2.5,8,54
465026,8594740000000,Bisoprolol Zentiva®,2.5,8,54
465032,3850340000000,Favora® Silymarin,100,8,17
465035,8594740000000,Bisoprolol Zentiva®,5,8,54
465036,8594740000000,Bisoprolol Zentiva®,5,8,54
465038,8594740000000,Bisoprolol Zentiva®,10,8,54
465039,8594740000000,Bisoprolol Zentiva®,10,8,54
465040,8606010000000,Ibandronat PharmaS,150,8,2
465041,8606010000000,Ibandronat PharmaS,150,8,2
465043,8606010000000,Ibandronat PharmaS,150,8,2
465106,5298000000000,Bosentan Pharmascience,125,8,2
465107,5298000000000,Bosentan Pharmascience,62.5,8,2
465123,5024660000000,Carmustine Uni-Chem,100,8,27
465124,5024660000000,Carmustine Uni-Chem,100,8,27
465131,8606110000000,CEFEPIMA BASI,1000,8,42
465185,5997000000000,Cyclogest®,400,8,62
465201,8606110000000,Fenasor,200,8,2
465218,8606110000000,BlokMax® forte,400,8,2
465235,8600100000000,Scripta®,100,8,44
465301,3850340000000,Irumed®,5,8,54
465303,5310000000000,Nodriga®,20,8,2
465315,5310000000000,Nodriga®,50,8,2
465317,3850340000000,Irumed®,20,8,54
465321,4019340000000,Rantudil® forte,60,8,17
465325,5310000000000,Nodriga®,70,8,2
465337,5310000000000,Nodriga®,100,8,2
465344,5310000000000,Nodriga®,140,8,2
465370,8606100000000,Cellcept®,250,8,17
465376,8606100000000,Cellcept®,500,8,2
465378,8606100000000,Cellcept®,500,8,2
465411,7640130000000,PROPESS®,10,8,61
465412,7640130000000,PROPESS®,10,8,61
465414,8606110000000,Pentiax®,200,8,2
465415,8606110000000,Pentiax®,100,8,2
465416,8606110000000,Pentiax®,25,8,2
465435,8606100000000,TAKHZYRO,300,8,49
465480,1210000000000,Xanax®,0.25,8,54
465482,1210000000000,Xanax®,0.5,8,54
465487,8608810000000,Ksalol®,0.25,8,54
465489,8608810000000,Ksalol®,0.5,8,54
465492,8608810000000,Ksalol®,1,8,54
465603,8606010000000,IBRANCE®,75,8,17
465617,8606010000000,IBRANCE®,100,8,17
465631,8606010000000,IBRANCE®,125,8,17
465918,8594740000000,Colistin Zentiva®,2000000,4,42
465922,8606110000000,AmBisome®,50,8,35
465935,8606010000000,Conbriza®,20,8,2
465966,8606110000000,Cardipine®,5,8,54
465971,8606110000000,Cardipine®,10,8,54
466041,8606110000000,Densiko® XL,2,8,56
466055,8606110000000,Densiko® XL,4,8,56
466063,8606110000000,Densiko® XL,8,8,56
466121,8608810000000,SALTAPSA®,200,8,2
466122,8608810000000,SALTAPSA®,200,8,2
466125,5024660000000,Treosulfan Uni-Chem,5,3,40
466142,8606020000000,Bularen®,250,8,17
466145,8606020000000,Bularen®,250,8,17
466181,8600100000000,Maysorb®,200,8,2
466184,86000970113,Maysorb®,400,8,2
466228,4251580000000,Dienogest Aristo,2,8,54
466250,8606010000000,Xarelto®,10,8,2
466251,8606010000000,Xarelto®,10,8,2
466252,8606010000000,Xarelto®,10,8,2
466253,8606010000000,Xarelto®,10,8,2
466282,8594740000000,Fingolimod Zentiva®,0.5,8,17
466333,8606020000000,Cefazolin QILU,1,3,42
466334,8606020000000,Cefazolin QILU,1,3,42
466338,8606020000000,Cefazolin QILU,1,3,42
466339,8606020000000,Cefazolin QILU,1,3,42
466362,8606100000000,Sunitinib AqVida,12.5,8,17
466363,8606100000000,Sunitinib AqVida,12.5,8,17
466377,8606100000000,Sunitinib AqVida,25,8,17
466378,8606100000000,Sunitinib AqVida,25,8,17
466387,8606100000000,Sunitinib AqVida,50,8,17
466388,8606100000000,Sunitinib AqVida,50,8,17
466519,5310000000000,Fokleros®,100,8,2
466535,5310000000000,Fokleros®,150,8,2
466551,8606010000000,Finasterid PharmaS,5,8,2
466567,5298000000000,Fingolimod Pharmascience,0.5,8,17
466597,8606110000000,Sunitinib S.K.,25,8,17
466598,8606110000000,Sunitinib S.K.,25,8,17
466603,8606110000000,Sunitinib S.K.,50,8,17
466604,8606110000000,Sunitinib S.K.,50,8,17
466608,8606110000000,Sunitinib S.K.,12.5,8,17
466609,8606110000000,Sunitinib S.K.,12.5,8,17
466621,8606010000000,ACC® 200,200,8,38
466650,8606100000000,LOKELMA®,5,3,39
466655,8606100000000,LOKELMA®,10,3,39
466659,8606100000000,LOKELMA®,10,3,39
466709,8600100000000,Cor Tensec®,3.75,8,2
466711,8600100000000,Cor Tensec®,2.5,8,2
466713,8600100000000,Cor Tensec®,1.25,8,2
466750,5298000000000,Dasatinib Pharmascience,100,8,2
466765,5298000000000,Dasatinib Pharmascience,20,8,2
466783,3582910000000,Arava®,20,8,2
466881,8606020000000,Karvileks® T,12.5,8,54
467048,8606110000000,Tribestan®,250,8,2
467196,8606110000000,VIVOGEST,50,8,60
467212,8594740000000,Vortemyel®,1,8,41
467214,8594740000000,Vortemyel®,1,8,41
467216,8594740000000,Vortemyel®,3.5,8,41
467218,8594740000000,Vortemyel®,3.5,8,41
467230,8606100000000,Diovan®,80,8,2
467231,8606100000000,Diovan®,40,8,2
467234,3870010000000,Bronchobos®,375,8,17
467285,8606010000000,Primaceph®,1,3,42
467301,9120020000000,Artromed®,200,8,2
467302,9120020000000,Artromed®,200,8,2
467303,9120020000000,Artromed®,200,8,2
467312,8606110000000,Lenalidomide Grindeks,5,8,17
467317,8606110000000,Lenalidomide Grindeks,15,8,17
467330,4251580000000,Darifenacin Aristo,7.5,8,56
467332,4251580000000,Darifenacin Aristo,15,8,56
467351,3831060000000,Vumerity®,231,8,5
467366,8606010000000,Xeljanz®,5,8,2
467426,8606100000000,Exjade®,250,8,1
467431,8606100000000,Exjade®,500,8,1
467435,8606100000000,Exjade®,250,8,1
467440,8606100000000,Exjade®,500,8,1
467482,5310000000000,Phrompo®,250,8,2
467491,8606010000000,Cibinqo®,50,8,2
467495,8606010000000,Ertapenem PharmaSwiss,1,3,36
467496,8606010000000,Ertapenem PharmaSwiss,1,3,36
467502,8606010000000,Cibinqo®,100,8,2
467513,8606010000000,Cibinqo®,200,8,2
467617,4013050000000,Roteas®,15,8,2
467629,4013050000000,Roteas®,30,8,2
467632,4013050000000,Roteas®,60,8,2
467659,8606100000000,Zoladex®,3.6,8,12
467661,8606100000000,Zoladex®,3.6,8,12
467680,7630000000000,Hydrocortison Galepharm,10,8,54
467690,3838990000000,Flebaven®,500,8,2
467692,3838990000000,Flebaven®,500,8,2
467695,3838990000000,Flebaven®,1000,8,54
467698,3838990000000,Flebaven®,1000,8,54
467730,8594740000000,Cetirizin Zentiva®,10,8,2
467745,8608810000000,Orvagil®,500,8,62
467753,8608810000000,Orvagil®,400,8,2
467825,3585550000000,Efferalgan®,500,8,63
467827,8606010000000,Efferalgan®,500,8,63
467836,8600060000000,Omeprol®,20,8,5
467854,8606010000000,Vitamin C PharmaS,1000,8,63
467860,8600100000000,Diazepam HF,10,8,54
467864,8606110000000,Imatinib Grindeks,100,8,17
467865,8606110000000,Imatinib Grindeks,100,8,17
467876,8608810000000,Propranolol Galenika,40,8,54
467885,3838990000000,Ulcamed®,120,8,2
467913,8606110000000,Sunitinib Corapharm,50,8,17
467914,8606110000000,Sunitinib Corapharm,50,8,17
467915,8606110000000,Sunitinib Corapharm,50,8,17
467916,8606110000000,Sunitinib Corapharm,37.5,8,17
467917,8606110000000,Sunitinib Corapharm,37.5,8,17
467918,8606110000000,Sunitinib Corapharm,37.5,8,17
467919,8606110000000,Sunitinib Corapharm,25,8,17
467920,8606110000000,Sunitinib Corapharm,25,8,17
467921,8606110000000,Sunitinib Corapharm,25,8,17
467922,8606110000000,Sunitinib Corapharm,12.5,8,17
467923,8606110000000,Sunitinib Corapharm,12.5,8,17
467924,8606110000000,Sunitinib Corapharm,12.5,8,17
467940,8600100000000,Xofluza®,40,8,2
467942,8600100000000,Xofluza®,20,8,2
468045,8608810000000,AEROGAL®,5,8,2
468076,8606110000000,Thyrozol®,20,8,2
468077,8606110000000,Thyrozol®,20,8,2
468121,8606010000000,ALTUXERIN,100,8,2
468199,8600100000000,ALERGOFEN®,20,8,54
468221,3850340000000,Mukobel®,200,8,63
468223,3850340000000,Mukobel®,600,8,63
468224,3582910000000,Plavix®,75,8,2
468235,5000160000000,Strepfen® bez šećera sa ukusom pomorandže,8.75,8,21
468237,5000160000000,Strepfen® bez šećera sa ukusom pomorandže,8.75,8,21
468256,8606110000000,Volibris®,5,8,2
468258,8606110000000,Volibris®,5,8,2
468259,8606110000000,Volibris®,10,8,2
468261,8606110000000,Volibris®,10,8,2
468319,8600100000000,Hukyndra®,40,8,48
468324,8600100000000,Hukyndra®,40,8,49
468330,8600100000000,Hukyndra®,80,8,49
468357,8606020000000,Dasatinib Teva,50,8,2
468358,8606020000000,Dasatinib Teva,50,8,2
468359,8606020000000,Dasatinib Teva,20,8,2
468360,8606020000000,Dasatinib Teva,20,8,2
468364,9001510000000,Cynarix®,55,8,22
468422,8606010000000,Cefzil®,500,8,2
468448,8606010000000,Perigard®,4,8,54
468451,8606010000000,Perigard®,8,8,54
468467,8699540000000,Pulcet®,40,8,6
468469,8699540000000,Pulcet®,40,8,6
468483,5024660000000,Trientine Uni-Chem,167,8,17
468484,5024660000000,Trientine Uni-Chem,167,8,17
468514,8600100000000,Fomela®,500,8,54
468519,7640130000000,Imnovid®,1,8,17
468522,7640130000000,Imnovid®,2,8,17
468524,7640130000000,Imnovid®,3,8,17
468526,7640130000000,Imnovid®,4,8,17
468561,8606010000000,Pentasa®,1,3,52
468636,8606010000000,DicloRapid®,75,8,5
468676,3850340000000,RIBAS®,10,8,2
468677,3850340000000,RIBAS®,10,8,2
468680,3850340000000,RIBAS®,15,8,2
468681,3850340000000,RIBAS®,15,8,2
468683,3850340000000,RIBAS®,20,8,2
468684,3850340000000,RIBAS®,20,8,2
468718,5996540000000,REMSIMA™,100,8,36
468719,5996540000000,REMSIMA™,100,8,36
468829,5099150000000,Tadalafil Mylan,20,8,2
468830,5099150000000,Tadalafil Mylan,10,8,2
468858,3838990000000,Torendo®,1,8,2
468860,3838990000000,Torendo®,2,8,2
468863,3838990000000,Torendo®,3,8,2
468865,3838990000000,Torendo®,4,8,2
468876,8594740000000,Alpha D3®,0.5,7,16
468877,8594740000000,Alpha D3®,0.5,7,16
468879,8594740000000,Alpha D3®,0.5,7,16
468883,8594740000000,Alpha D3®,1,7,16
468884,8594740000000,Alpha D3®,1,7,16
468886,8594740000000,Alpha D3®,1,7,16
468919,5298000000000,Pazopanib Evropa Lek Pharma,200,8,2
468920,5298000000000,Pazopanib Evropa Lek Pharma,200,8,2
468929,5298000000000,Pazopanib Evropa Lek Pharma,200,8,2
468930,5298000000000,Pazopanib Evropa Lek Pharma,200,8,2
468936,5298000000000,Pazopanib Evropa Lek Pharma,400,8,2
468937,5298000000000,Pazopanib Evropa Lek Pharma,400,8,2
468940,5298000000000,Pazopanib Evropa Lek Pharma,400,8,2
468941,5298000000000,Pazopanib Evropa Lek Pharma,400,8,2
468942,5298000000000,Pazopanib Evropa Lek Pharma,400,8,2
468943,5298000000000,Pazopanib Evropa Lek Pharma,400,8,2
468993,4013050000000,Dexomen® 25,25,8,2
468994,4013050000000,Dexomen® 25,25,8,2
469016,8594740000000,Zentidol®,200,8,2
469017,8594740000000,Zentidol®,200,8,2
469020,8600100000000,Maysorb®,400,8,2
469030,8594740000000,Zentidol®,400,8,2
469031,8594740000000,Zentidol®,400,8,2
469034,8594740000000,Zentidol®,400,8,2
469035,8594740000000,Zentidol®,400,8,2
469042,8594740000000,Zentidol® 600,600,8,2
469043,8594740000000,Zentidol® 600,600,8,2
469087,8606100000000,Fibryga®,1,3,29
469088,8606100000000,Fibryga®,1,3,29
469115,1210000000000,Neurontin®,300,8,17
469134,1210000000000,Viagra®,25,8,2
469170,1210000000000,Viagra®,50,8,2
469173,1210000000000,Viagra®,100,8,2
469200,8600100000000,Pazopanib HF,200,8,2
469201,8600100000000,Pazopanib HF,200,8,2
469202,8600100000000,Pazopanib HF,200,8,2
469210,8600100000000,Pazopanib HF,200,8,2
469211,8600100000000,Pazopanib HF,200,8,2
469212,8600100000000,Pazopanib HF,200,8,2
469216,8600100000000,Pazopanib HF,400,8,2
469217,8600100000000,Pazopanib HF,400,8,2
469218,8600100000000,Pazopanib HF,400,8,2
469304,9003460000000,Bronchostop® pastile,59.5,8,26
469365,8606100000000,Certican®,0.25,8,54
469370,8606100000000,Certican®,0.5,8,54
469402,8606100000000,Rocaltrol®,0.25,7,16
469403,8606100000000,Rocaltrol®,0.25,7,16
469405,8606100000000,Rocaltrol®,0.25,7,16
469437,5690530000000,Omeprol®,40,8,40
469441,8606100000000,Kytril®,1,8,2
469443,8606100000000,Kytril®,1,8,2
469465,8606010000000,Nexavar®,200,8,2
469467,8606010000000,Nexavar®,200,8,2
469527,8606020000000,Averidon®,2,8,2
469545,8606010000000,Ketonal® DUO,150,8,14
469554,8606010000000,Lutrate depo,3.75,8,31
469562,8606010000000,Lutrate depo,22.5,8,31
469580,8606010000000,Tamsol®,0.4,8,15
469584,8608810000000,Nebigal®,5,8,54
469619,8606110000000,Blisserigo®,5,8,2
469620,8606110000000,Blisserigo®,20,8,2
469728,7896000000000,Desenda®,50,8,56
469755,4013050000000,Berlithion® 600,600,8,16
469770,8608810000000,Pronison®,20,8,54
469779,8606010000000,Aspirin® Rapid,500,8,22
469782,9120020000000,Nitroxolin-MIP forte,250,8,16
469783,9120020000000,Nitroxolin-MIP forte,250,8,16
469785,9120020000000,Nitroxolin-MIP forte,250,8,16
469812,8606110000000,Kaspofungin SK,70,8,36
469813,8606110000000,Kaspofungin SK,50,8,36
469845,5310000000000,LOTAR®,50,8,2
469847,8606110000000,LOTAR®,50,8,2
469860,5310000000000,LOTAR®,100,8,2
469862,8606110000000,LOTAR®,100,8,2
469893,8600100000000,Tadalafil RA chem Pharma,5,8,2
469895,8600100000000,Tadalafil RA chem Pharma,10,8,2
469897,8600100000000,Tadalafil RA chem Pharma,20,8,2
469962,8606010000000,Sunitinib Sandoz®,50,8,17
470008,8600100000000,Levetiracetam HF,250,8,2
470017,8600100000000,Levetiracetam HF,500,8,2
470021,8600100000000,Levetiracetam HF,750,8,2
470026,8600100000000,Levetiracetam HF,1000,8,2
470165,8606110000000,NITROFINN®,50,8,54
470195,8606110000000,EUtal,50,8,17
470214,8606020000000,Arteropirin®,100,8,54
470231,8600100000000,Nystatin HF Rp,500000,4,22
470243,8606110000000,Laxoprid®,2,8,2
470248,8606010000000,Lamictal®,5,8,58
470262,8608810000000,Parizol®,200,8,2
470263,8608810000000,Parizol®,200,8,2
470268,8608810000000,Parizol®,400,8,2
470269,8608810000000,Parizol®,400,8,2
470296,8606110000000,Fortecortin®,8,8,54
470298,8606110000000,Fortecortin®,4,8,54
470320,8606110000000,Sorafenib S.K.,200,8,2
470342,8606110000000,Onbrez® Breezhaler®,150,7,34
470344,8606110000000,Onbrez® Breezhaler®,150,7,34
470345,8806240000000,Herzuma®,420,8,36
470346,8806240000000,Herzuma®,420,8,36
470347,8806240000000,Herzuma®,150,8,36
470348,8806240000000,Herzuma®,150,8,36
470562,8608810000000,Ambrosept®,20,8,21
470574,8606030000000,BYANNLI®,700,8,53
470593,8606030000000,BYANNLI®,1000,8,53
470626,8606010000000,COUPET,5,8,2
470627,8606010000000,COUPET,5,8,2
470630,8606010000000,COUPET,40,8,2
470631,8606010000000,COUPET,40,8,2
470691,5310000000000,Gloftrinid®,1,8,41
470695,5310000000000,Gloftrinid®,3.5,8,41
470733,5690530000000,Citalex®,10,8,2
470738,5690530000000,Citalex®,10,8,2
470741,5690530000000,Citalex®,20,8,2
470742,5690530000000,Citalex®,20,8,2
470780,3838990000000,Rolpryna® SR,2,8,56
470783,3838990000000,Rolpryna® SR,4,8,56
470785,3838990000000,Rolpryna® SR,8,8,56
470841,8608810000000,Elmopag®,25,8,2
470845,8608810000000,Flurbisept®,8.75,8,21
470849,8608810000000,Elmopag®,50,8,2
470888,8606100000000,Polivy®,30,8,36
470897,8606100000000,Polivy®,140,8,36
470948,8606010000000,Kerendia®,10,8,2
470949,8606010000000,Kerendia®,10,8,2
470953,8606010000000,Kerendia®,20,8,2
470968,8606010000000,Kerendia®,20,8,2
470997,8606110000000,olumiant®,2,8,2
471002,8606110000000,olumiant®,4,8,2
471012,8607000000000,MEROPENEM AptaPharma,500,8,42
471020,8608810000000,Nebigal®,5,8,54
471036,8606110000000,Meropenem Kabi,500,8,42
471037,8606110000000,Meropenem Kabi,500,8,42
471040,8606110000000,Meropenem Kabi,1000,8,42
471041,8606110000000,Meropenem Kabi,1000,8,42
471057,5310000000000,Bendamustin Alkaloid®,25,8,36
471059,5310000000000,Bendamustin Alkaloid®,100,8,36
471088,8606010000000,Claritine®,10,8,54
471112,8606100000000,Tagrisso®,40,8,2
471114,8606100000000,Tagrisso®,80,8,2
471139,3838990000000,Arprenessa,5,8,54
471163,3838990000000,Arprenessa,10,8,54
471185,8607000000000,MEROPENEM AptaPharma,1000,8,42
471260,8606010000000,Sunitinib Evropa Lek Pharma,12.5,8,17
471262,8606010000000,Sunitinib Evropa Lek Pharma,12.5,8,17
471270,8606010000000,Sunitinib Evropa Lek Pharma,25,8,17
471273,8606010000000,Sunitinib Evropa Lek Pharma,25,8,17
471278,8606010000000,Sunitinib Evropa Lek Pharma,50,8,17
471281,8606010000000,Sunitinib Evropa Lek Pharma,50,8,17
471297,8606110000000,Tabrecta®,150,8,2
471299,8606110000000,Tabrecta®,200,8,2
471353,8600100000000,Gluformin®,1000,8,2
471363,8608810000000,TELUKA®,10,8,2
471416,8600100000000,Diklofenak HF,50,8,6
471418,5310000000000,Lexilium®,1.5,8,54
471420,5310000000000,Lexilium®,3,8,54
471422,5310000000000,Lexilium®,6,8,54
471523,8606010000000,Tikagrelor PharmaS,60,8,2
471524,8606010000000,Tikagrelor PharmaS,60,8,2
471534,8606010000000,Tikagrelor PharmaS,60,8,2
471535,8606010000000,Tikagrelor PharmaS,60,8,2
471538,8606010000000,Tikagrelor PharmaS,90,8,2
471539,8606010000000,Tikagrelor PharmaS,90,8,2
471540,8606010000000,Tikagrelor PharmaS,90,8,2
471541,8606010000000,Tikagrelor PharmaS,90,8,2
471588,8606010000000,Cufence,200,8,17
471610,4251580000000,Silodosin Aristo,4,8,17
471611,4251580000000,Silodosin Aristo,4,8,17
471614,4251580000000,Silodosin Aristo,8,8,17
471615,4251580000000,Silodosin Aristo,8,8,17
471716,5099150000000,Brufen® OTC,200,8,2
471720,3858880000000,Folacin®,5,8,54
471722,8606110000000,Folacin®,5,8,54
471732,8606030000000,Fostron,3,3,9
471859,8605030000000,IMBRUVICA®,140,8,17
471860,8605030000000,IMBRUVICA®,140,8,17
471904,7896000000000,Rusovas®,5,8,2
471912,8606100000000,Dexilant®,60,8,14
471913,8606100000000,Dexilant®,30,8,14
471920,8606100000000,Pradaxa®,150,8,17
471924,8606100000000,PREVYMIS®,240,8,2
471935,8606100000000,Pradaxa®,150,8,17
471967,8606010000000,Leuprorelin Sandoz®,5,8,12
471968,8606010000000,Leuprorelin Sandoz®,3.6,8,12
472018,8606010000000,Bortezomib PharmaS,3.5,8,41
472020,8606010000000,Bortezomib PharmaS,3.5,8,41
472072,3594460000000,Detralex®,500,8,2
472073,3594460000000,Detralex®,500,8,2
472074,3594460000000,Detralex®,500,8,2
472115,5997000000000,BEREVIN®,110,8,17
472116,5997000000000,BEREVIN®,110,8,17
472128,5997000000000,BEREVIN®,150,8,17
472129,5997000000000,BEREVIN®,150,8,17
472135,5997000000000,BEREVIN®,110,8,17
472136,5997000000000,BEREVIN®,110,8,17
472137,5997000000000,BEREVIN®,150,8,17
472138,5997000000000,BEREVIN®,150,8,17
472221,8606010000000,Ospen K,1500000,4,2
472223,8606010000000,Ospen K,1000000,4,2
472260,5290930000000,Lamotrix®,25,8,54
472261,5290930000000,Lamotrix®,25,8,54
472264,5290930000000,Lamotrix®,50,8,54
472267,5290930000000,Lamotrix®,50,8,54
472269,5290930000000,Lamotrix®,100,8,54
472271,5290930000000,Lamotrix®,100,8,54
472273,5290930000000,Lamotrix®,200,8,54
472274,5290930000000,Lamotrix®,200,8,54
472335,8606110000000,Fingolimod Corapharm,0.5,8,17
472336,8606110000000,Fingolimod Corapharm,0.5,8,17
472359,8606110000000,Gemcitabine Corapharm,200,8,40
472365,8606110000000,Gemcitabine Corapharm,1000,8,40
472389,8606010000000,Fenolip®,160,8,17
472459,8606110000000,Gilenya®,0.5,8,17
472467,8606100000000,Temodal®,250,8,17
472468,8606100000000,Temodal®,100,8,17
472469,8606100000000,Temodal®,20,8,17
472470,8606100000000,Temodal®,5,8,17
472507,8600100000000,Dolpirinn®,50,8,38
472511,8606110000000,Tigeciklin SK,50,8,40
472512,8606110000000,Tigeciklin SK,50,8,40
472561,4104480000000,Sinolpan® Forte,200,8,4
472563,4104480000000,Sinolpan®,100,8,4
472567,4104480000000,Sinolpan® Forte,200,8,4
472576,8600100000000,Remisit®,800,8,2
472600,8606110000000,Singulair®,4,8,7
472620,5310000000000,Lenalidomid Alkaloid®,5,8,17
472631,5310000000000,Lenalidomid Alkaloid®,10,8,17
472634,5310000000000,Lenalidomid Alkaloid®,15,8,17
472639,5310000000000,Lenalidomid Alkaloid®,25,8,17
472652,8606110000000,Engap®,20,8,2
472653,8606110000000,Engap®,15,8,2
472663,8600100000000,Aflothenol®,1000,8,2
472665,8600100000000,Aflothenol®,500,8,2
472667,8600100000000,Aflothenol®,250,8,2
472712,8608810000000,Ambrosept®,20,8,21
472723,8606110000000,Panadol® Advance,500,8,2
472724,8606110000000,Panadol® Advance,500,8,2
472796,8608810000000,Diklofen®,50,8,52
472797,8606100000000,Alecensa®,150,8,17
472799,8606100000000,Alecensa®,150,8,17
472834,8606110000000,Folkis®,5,8,54
472838,8606110000000,Folkis®,5,8,54
472930,8594740000000,Abirateron Zentiva®,250,8,54
472931,8594740000000,Abirateron Zentiva®,250,8,54
472936,8594740000000,Abirateron Zentiva®,500,8,2
472937,8594740000000,Abirateron Zentiva®,500,8,2
472959,8594740000000,Dasatinib Zentiva®,20,8,2
472960,8594740000000,Dasatinib Zentiva®,20,8,2
472966,8594740000000,Dasatinib Zentiva®,50,8,2
472967,8594740000000,Dasatinib Zentiva®,50,8,2
472973,8594740000000,Dasatinib Zentiva®,70,8,2
472974,8594740000000,Dasatinib Zentiva®,70,8,2
472984,8594740000000,Dasatinib Zentiva®,80,8,2
472985,8594740000000,Dasatinib Zentiva®,80,8,2
472995,8594740000000,Dasatinib Zentiva®,100,8,2
472996,8594740000000,Dasatinib Zentiva®,100,8,2
473004,8594740000000,Dasatinib Zentiva®,140,8,2
473005,8594740000000,Dasatinib Zentiva®,140,8,2
473035,8606010000000,Ketonal® Rapid,50,8,9
473036,8606010000000,Ketonal® Rapid,50,8,9
473040,8606010000000,Ketonal® Rapid,50,8,9
473041,8606010000000,Ketonal® Rapid,50,8,9
473100,5310000000000,Fasindor®,12.5,8,17
473107,3859890000000,FEZEA®,10,8,54
473111,5310000000000,Fasindor®,25,8,17
473116,3859890000000,FEZEA®,25,8,54
473120,5310000000000,Fasindor®,50,8,17
473135,5310000000000,Tingora®,60,8,2
473142,5310000000000,Tingora®,90,8,2
473149,8606030000000,Dimerat®,120,8,5
473161,8606030000000,Dimerat®,240,8,5
473186,8606110000000,Euthyrox®,88,7,54
473192,8606110000000,Euthyrox®,112,7,54
473199,8606110000000,Euthyrox®,137,7,54
473203,8606020000000,Fampridin Teva,10,8,56
473206,8606020000000,Fampridin Teva,10,8,56
473222,8600100000000,Gluformin® XR,500,8,56
473228,8600100000000,Gluformin® XR,750,8,56
473255,8600100000000,Gluformin® XR,1000,8,56
473268,3400930000000,Translarna®,1000,8,10
473269,3400930000000,Translarna®,1000,8,10
473270,3400930000000,Translarna®,1000,8,10
473275,3400930000000,Translarna®,250,8,10
473276,3400930000000,Translarna®,250,8,10
473277,3400930000000,Translarna®,250,8,10
473291,3400930000000,Translarna®,125,8,10
473292,3400930000000,Translarna®,125,8,10
473293,3400930000000,Translarna®,125,8,10
473295,8606010000000,XELJANZ®,11,8,56
473374,8600100000000,Kalii chloridi UFAR,1,3,38
473383,7640120000000,Isoprinosine®,500,8,54
473391,5310000000000,Analgin®,500,8,54
473455,8606100000000,nicorette® icemint gum,2,8,20
473459,8606100000000,nicorette® icemint gum,4,8,20
473619,5099150000000,Brufen®,600,8,64
473626,8606110000000,Proscar®,5,8,2
473628,8606110000000,Proscar®,5,8,2
473694,8606010000000,Dicynone®,250,8,54
473696,8606010000000,Dicynone®,250,8,54
473702,8600100000000,INVANZ®,1,3,36
473873,8606010000000,Aceclofenac Accord,100,8,2
473887,8606100000000,Jardiance®,25,8,2
473888,8606100000000,Jardiance®,10,8,2
473889,8606110000000,Jardiance®,10,8,2
473974,8605000000000,DIUNORM®,25,8,54
473989,3850340000000,Urutal®,8,8,54
474003,3850340000000,Urutal®,24,8,54
474016,3850340000000,Rudakol®,135,8,22
474038,8699540000000,Melox,7.5,8,54
474041,8699540000000,Melox,7.5,8,54
474047,8699540000000,Melox Fort,15,8,54
474056,8699540000000,Melox Fort,15,8,54
474164,5310000000000,Anastazza®,100,8,54
474181,8606110000000,Kisqali®,200,8,2
474183,8606110000000,Kisqali®,200,8,2
474192,8606110000000,Kisqali®,200,8,2
474198,4030540000000,Remifentanil B. Braun,1,8,37
474199,3831060000000,Vumerity®,231,8,5
474205,4030540000000,Remifentanil B. Braun,2,8,37
474207,4030540000000,Remifentanil B. Braun,5,8,37
474209,5690530000000,Remirta®,30,8,2
474285,8608810000000,Anbol® CARDIO,100,8,6
474309,8606110000000,Folnacid UNION®,5,8,54
474463,5060250000000,Imuran®,50,8,2
474468,5060250000000,Imuran®,50,8,2
474474,8606100000000,Velcade®,3.5,8,41
474485,8607000000000,Komplet za obeležavanje MIBI sa 99mTc,1,8,45
474512,4032130000000,Nexium®,20,8,6
474513,4032130000000,Nexium®,20,8,6
474515,4032130000000,Nexium®,20,8,6
474530,4032130000000,Nexium®,20,8,6
474531,4032130000000,Nexium®,20,8,6
474532,4032130000000,Nexium®,20,8,6
474535,4032130000000,Nexium®,20,8,6
474536,4032130000000,Nexium®,20,8,6
474537,4032130000000,Nexium®,40,8,6
474538,4032130000000,Nexium®,40,8,6
474540,4032130000000,Nexium®,40,8,6
474541,4032130000000,Nexium®,40,8,6
474542,4032130000000,Nexium®,40,8,6
474543,4032130000000,Nexium®,40,8,6
474544,4032130000000,Nexium®,40,8,6
474545,4032130000000,Nexium®,40,8,6
474558,8600060000000,Atacor®,10,8,2
474567,8600060000000,Atacor®,20,8,2
474572,8600060000000,Atacor®,40,8,2
474583,8606010000000,Lorviqua®,25,8,2
474587,8606010000000,Lorviqua®,100,8,2
474631,8606110000000,Laxoprid®,1,8,2
474654,8606110000000,Agrelor®,60,8,2
474655,8606110000000,Agrelor®,60,8,2
474658,8606110000000,Agrelor®,90,8,2
474659,8606110000000,Agrelor®,90,8,2
474710,8606100000000,Adcetris®,50,8,36
474747,3859890000000,CEFTRIAKSON PONTUS,1,3,42
474749,3859890000000,CEFTRIAKSON PONTUS,2,3,42
474812,8600100000000,Zorkaptil®,25,8,54
474815,8606010000000,Aromasin®,25,8,22
474819,8600100000000,Zorkaptil®,50,8,54
474884,3582910000000,Tritace®,2.5,8,54
474892,3582910000000,Tritace®,5,8,54
474895,3582910000000,Tritace®,10,8,54
474939,5310000000000,Diltiazem Alkaloid®,90,8,56
474971,8594740000000,Inopran®,25,8,2
474973,8594740000000,Inopran®,100,8,2
474975,8594740000000,Inopran®,150,8,2
475011,8606010000000,Stivarga®,40,8,2
