ID leka,Назив лека:,Генерички назив:,Облик и паковање:,Kolicina,Oblik,Doza,Врста решења:,АТЦ шифра:,JKL:,EAN:,Врста лека:,Произвођач:,- адреса:,- земља:,Носилац дозволе:,Режим издавања:,Број решења:,Датум решења:,Датум истицања решења:,Сажетак карактеристика о леку:,Упутство за лек:,Текст за спољње и унутрашње паковање:,Одобрене измене:
397245,Topamax®,topiramat,"film tableta; 50mg; blister, 4x7kom",28 kom,film tableta,50mg,ОБНОВА,N03AX11,1084701,8.6061E+12,Хумани лекови,JANSSEN CILAG S.P.A.,"Omladinskih brigada 88B,  Beograd - Novi Beograd",Italija,PREDSTAVNIŠTVO JANSSEN-CILAG KFT BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04320-17-001,11.10.2018.,11.10.2023.,pdf/397245/sazetak_karakteristika_lijeka.pdf,pdf/397245/upustvo_za_upotrebu.pdf,pdf/397245/tekst_za_spoljno_pakovanje.pdf,У припреми
397246,Topamax®,topiramat,"film tableta; 100mg; blister, 4x7kom",28 kom,film tableta,100mg,ОБНОВА,N03AX11,1084702,8.6061E+12,Хумани лекови,JANSSEN CILAG S.P.A.,"Omladinskih brigada 88B,  Beograd - Novi Beograd",Italija,PREDSTAVNIŠTVO JANSSEN-CILAG KFT BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04321-17-001,11.10.2018.,11.10.2023.,pdf/397246/sazetak_karakteristika_lijeka.pdf,pdf/397246/upustvo_za_upotrebu.pdf,pdf/397246/tekst_za_spoljno_pakovanje.pdf,У припреми
397261,Birmost,bimatoprost,"kapi za oči, rastvor; 0.3mg/mL; bočica sa kapaljkom, 1x3mL",3 mL,"kapi za oči, rastvor",0.3mg/mL,РЕГИСТРАЦИЈА,S01EE03,7099146,8.607E+12,Хумани лекови,RAFARM SA,"Šumatovačka 16, sprat 3, stan 13,  Beograd - Vračar",Grčka,PROTON MED D.O.O. BEOGRAD - VRAČAR,Р - Лек се може издавати само уз лекарски рецепт,515-01-02875-17-001,05.11.2018.,05.11.2023.,pdf/397261/sazetak_karakteristika_lijeka.pdf,pdf/397261/upustvo_za_upotrebu.pdf,pdf/397261/tekst_za_spoljno_pakovanje.pdf,У припреми
397314,Escontral direkt,desloratadin,"oralna disperzibilna tableta; 5mg; blister, 3x10kom",30 kom,oralna disperzibilna tableta,5mg,РЕГИСТРАЦИЈА,R06AX27,1058005,3.85601E+12,Хумани лекови,JADRAN GALENSKI LABORATORIJ D.D.,"Milosava Vlajića 110A,  Beograd - Sopot",Hrvatska,JGL D.O.O. BEOGRAD-SOPOT,Р - Лек се може издавати само уз лекарски рецепт,515-01-02722-17-001,05.11.2018.,05.11.2023.,pdf/397314/sazetak_karakteristika_lijeka.pdf,pdf/397314/upustvo_za_upotrebu.pdf,pdf/397314/tekst_za_spoljno_pakovanje.pdf,У припреми
397333,Iruzid®,"lizinopril, hidrohlortiazid","tableta; 20mg+12.5mg; blister, 1x30kom",30 kom,tableta,20mg+12.5mg,РЕГИСТРАЦИЈА,C09BA03,1401992,3.85034E+12,Хумани лекови,"BELUPO, LIJEKOVI I KOZMETIKA D.D.","Mosorska 1,  Beograd",Hrvatska,"PREDSTAVNIŠTVO BELUPO, LIJEKOVI I KOZMETIKA D.D., BEOGRAD (VOŽDOVAC)",Р - Лек се може издавати само уз лекарски рецепт,515-01-01252-17-001,29.03.2019.,29.03.2024.,pdf/397333/sazetak_karakteristika_lijeka.pdf,pdf/397333/upustvo_za_upotrebu.pdf,pdf/397333/tekst_za_spoljno_pakovanje.pdf,У припреми
397705,Sildenafil PULMO,sildenafil,"film tableta; 20mg; kontejner za tablete, 1x90kom",90 kom,film tableta,20mg,РЕГИСТРАЦИЈА,G04BE03,1139881,8.60611E+12,Хумани лекови,MACLEODS PHARMACEUTICALS LIMITED,"Višnjička 57A,  Beograd - Palilula",Indija,MEDIKUNION DOO BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-00358-17-002,03.10.2018.,03.10.2023.,pdf/397705/sazetak_karakteristika_lijeka.pdf,pdf/397705/upustvo_za_upotrebu.pdf,pdf/397705/tekst_za_spoljno_pakovanje.pdf,У припреми
397719,Sildenafil Sandoz®,sildenafil,"film tableta; 20mg; blister, 9x10kom",90 kom,film tableta,20mg,РЕГИСТРАЦИЈА,G04BE03,1139880,8.60601E+12,Хумани лекови,SALUTAS PHARMA GMBH,"Kneginje Zorke 2,  Beograd",Nemačka,PREDSTAVNIŠTVO SANDOZ PHARMACEUTICALS D.D. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-03407-17-001,03.10.2018.,03.10.2023.,pdf/397719/sazetak_karakteristika_lijeka.pdf,pdf/397719/upustvo_za_upotrebu.pdf,pdf/397719/tekst_za_spoljno_pakovanje.pdf,У припреми
397751,Isosorb retard®,izosorbiddinitrat,"kapsula sa produženim oslobađanjem, tvrda; 20mg; blister, 6x10kom",60 kom,"kapsula sa produženim oslobađanjem, tvrda",20mg,ОБНОВА,C01DA08,1102060,8.60006E+12,Хумани лекови,ZDRAVLJE AD LESKOVAC,"Vlajkova 199,  Leskovac",Republika Srbija,ZDRAVLJE AD LESKOVAC,Р - Лек се може издавати само уз лекарски рецепт,515-01-04305-17-001,31.10.2018.,31.10.2023.,pdf/397751/sazetak_karakteristika_lijeka.pdf,pdf/397751/upustvo_za_upotrebu.pdf,pdf/397751/tekst_za_spoljno_pakovanje.pdf,У припреми
397760,Pressing®,loratadin,"sirup; 5mg/5mL; boca staklena, 1x120mL",120 mL,sirup,5mg/5mL,ОБНОВА,R06AX13,3058282,8.6001E+12,Хумани лекови,HEMOFARM AD VRŠAC,"Beogradski put bb,  Vršac",Republika Srbija,HEMOFARM AD VRŠAC,БР - Лек се може издавати и без рецепта,515-01-05143-17-001,26.10.2018.,26.10.2023.,pdf/397760/sazetak_karakteristika_lijeka.pdf,pdf/397760/upustvo_za_upotrebu.pdf,pdf/397760/tekst_za_spoljno_pakovanje.pdf,У припреми
397765,Spiriva®,tiotropijum-bromid,"prašak za inhalaciju, tvrda kapsula; 18mcg; blister, 3x10kom",30 kom,"prašak za inhalaciju, tvrda kapsula",18mcg,ОБНОВА,R03BB04,7114730,8.6061E+12,Хумани лекови,BOEHRINGER INGELHEIM PHARMA GMBH & CO.KG,"Milentija Popovića 5a,  Beograd",Nemačka,BOEHRINGER INGELHEIM SERBIA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04183-17-001,03.12.2018.,03.12.2023.,pdf/397765/sazetak_karakteristika_lijeka.pdf,pdf/397765/upustvo_za_upotrebu.pdf,pdf/397765/tekst_za_spoljno_pakovanje.pdf,У припреми
397846,SmofKabiven Peripheral,"glukoza, alanin, arginin, glicin, histidin, izoleucin, leucin, lizin, metionin, fenilalanin, prolin, serin, taurin, treonin, triptofan, tirozin, valin, kalcijum-hlorid, natrijum-glicerofosfat, magnezijum-sulfat, kalijum-hlorid, natrijum-acetat, cink-sulfat, prečišćeno sojino ulje, trigliceridi, srednje dužine lanca, prečišćeno maslinovo ulje, riblje ulje bogato omega-3 kiselinama","emulzija za infuziju; 130g/L+14g/L+12g/L+11g/L+3g/L+5g/L+7.4g/L+6.6g/L+4.3g/L+5.1g/L+11.2g/L+6.5g/L+1g/L+4.4g/L+2g/L+0.4g/L+6.2g/L+0.56g/L+4.18g/L+1.2g/L+4.48g/L+3.4g/L+0.0129g/L+60g/L+60g/L+50g/L+30g/L; kesa, 4x1206mL (800 kcal)",4824 mL,emulzija za infuziju,130g/L+14g/L+12g/L+11g/L+3g/L+5g/L+7.4g/L+6.6g/L+4.3g/L+5.1g/L+11.2g/L+6.5g/L+1g/L+4.4g/L+2g/L+0.4g/L+6.2g/L+0.56g/L+4.18g/L+1.2g/L+4.48g/L+3.4g/L+0.0129g/L+60g/L+60g/L+50g/L+30g/L,ОБНОВА,B05BA10,171346,8.60611E+12,Хумани лекови,FRESENIUS KABI AB,"Omladinskih brigada 88 b,  Beograd - Novi Beograd",Švedska,FRESENIUS KABI D.O.O. BEOGRAD,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-02533-17-001,24.10.2018.,24.10.2023.,pdf/397846/sazetak_karakteristika_lijeka.pdf,pdf/397846/upustvo_za_upotrebu.pdf,pdf/397846/tekst_za_spoljno_pakovanje.pdf,У припреми
397848,SmofKabiven Peripheral,"glukoza, alanin, arginin, glicin, histidin, izoleucin, leucin, lizin, metionin, fenilalanin, prolin, serin, taurin, treonin, triptofan, tirozin, valin, kalcijum-hlorid, natrijum-glicerofosfat, magnezijum-sulfat, kalijum-hlorid, natrijum-acetat, cink-sulfat, prečišćeno sojino ulje, trigliceridi, srednje dužine lanca, prečišćeno maslinovo ulje, riblje ulje bogato omega-3 kiselinama","emulzija za infuziju; 130g/L+14g/L+12g/L+11g/L+3g/L+5g/L+7.4g/L+6.6g/L+4.3g/L+5.1g/L+11.2g/L+6.5g/L+1g/L+4.4g/L+2g/L+0.4g/L+6.2g/L+0.56g/L+4.18g/L+1.2g/L+4.48g/L+3.4g/L+0.0129g/L+60g/L+60g/L+50g/L+30g/L; kesa, 4x1904mL (1300 kcal)",7616 mL,emulzija za infuziju,130g/L+14g/L+12g/L+11g/L+3g/L+5g/L+7.4g/L+6.6g/L+4.3g/L+5.1g/L+11.2g/L+6.5g/L+1g/L+4.4g/L+2g/L+0.4g/L+6.2g/L+0.56g/L+4.18g/L+1.2g/L+4.48g/L+3.4g/L+0.0129g/L+60g/L+60g/L+50g/L+30g/L,ОБНОВА,B05BA10,171345,8.60611E+12,Хумани лекови,FRESENIUS KABI AB,"Omladinskih brigada 88 b,  Beograd - Novi Beograd",Švedska,FRESENIUS KABI D.O.O. BEOGRAD,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-02534-17-001,24.10.2018.,24.10.2023.,pdf/397848/sazetak_karakteristika_lijeka.pdf,pdf/397848/upustvo_za_upotrebu.pdf,pdf/397848/tekst_za_spoljno_pakovanje.pdf,У припреми
397971,Rapidex® COLD,"paracetamol, fenilefrin, hlorfenamin","kapsula, tvrda; 500mg+10mg+4mg; blister, 1x14kom",14 kom,"kapsula, tvrda",500mg+10mg+4mg,РЕГИСТРАЦИЈА,N02BE51,1086320,8.60601E+12,Хумани лекови,"PHARMASWISS D.O.O., BEOGRAD","Batajnički drum 5 A,  Beograd",Republika Srbija,"PHARMASWISS D.O.O., BEOGRAD",БР - Лек се може издавати и без рецепта,515-01-01347-17-001,19.10.2018.,19.10.2023.,pdf/397971/sazetak_karakteristika_lijeka.pdf,pdf/397971/upustvo_za_upotrebu.pdf,pdf/397971/tekst_za_spoljno_pakovanje.pdf,У припреми
398012,Rapidex® HOT,"paracetamol, fenilefrin, hlorfenamin","granule za oralni rastvor; 650mg+10mg+4mg; kesica, 3x2kom",6 kom,granule za oralni rastvor,650mg+10mg+4mg,РЕГИСТРАЦИЈА,N02BE51,3111291,8.60601E+12,Хумани лекови,"PHARMASWISS D.O.O., BEOGRAD","Batajnički drum 5 A,  Beograd",Republika Srbija,"PHARMASWISS D.O.O., BEOGRAD",БР - Лек се може издавати и без рецепта,515-01-01349-17-001,19.10.2018.,19.10.2023.,pdf/398012/sazetak_karakteristika_lijeka.pdf,pdf/398012/upustvo_za_upotrebu.pdf,pdf/398012/tekst_za_spoljno_pakovanje.pdf,У припреми
398018,Rapidex® STRONG,"paracetamol, fenilefrin, hlorfenamin","granule za oralni rastvor; 1000mg+10mg+4mg; kesica, 3x2kom",6 kom,granule za oralni rastvor,1000mg+10mg+4mg,РЕГИСТРАЦИЈА,N02BE51,3111292,8.60601E+12,Хумани лекови,"PHARMASWISS D.O.O., BEOGRAD","Batajnički drum 5 A,  Beograd",Republika Srbija,"PHARMASWISS D.O.O., BEOGRAD",БР - Лек се може издавати и без рецепта,515-01-01353-17-001,19.10.2018.,19.10.2023.,pdf/398018/sazetak_karakteristika_lijeka.pdf,pdf/398018/upustvo_za_upotrebu.pdf,pdf/398018/tekst_za_spoljno_pakovanje.pdf,У припреми
398205,HOLEKAL,holekalciferol,"oralni rastvor; 25000i.j./mL; ampula, 4x1mL",4 mL,oralni rastvor,25000i.j./mL,РЕГИСТРАЦИЈА,A11CC05,2050009,8.607E+12,Хумани лекови,S.M.B. TECHNOLOGY SA,"Šumatovačka 16, sprat 3, stan 13,  Beograd - Vračar",Belgija,PROTON MED D.O.O. BEOGRAD - VRAČAR,Р - Лек се може издавати само уз лекарски рецепт,515-01-00627-17-002,11.10.2018.,11.10.2023.,pdf/398205/sazetak_karakteristika_lijeka.pdf,pdf/398205/upustvo_za_upotrebu.pdf,pdf/398205/tekst_za_spoljno_pakovanje.pdf,У припреми
398315,Euthyrox®,levotiroksin-natrijum,"tableta; 25mcg; blister, 2x25kom",50 kom,tableta,25mcg,ОБНОВА,H03AA01,1040230,8.60611E+12,Хумани лекови,MERCK HEALTHCARE KGaA,"Omladinskih brigada 90 v,  Beograd - Novi Beograd",Nemačka,MERCK D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-05410-17-002,13.08.2019.,13.08.2069.,pdf/398315/sazetak_karakteristika_lijeka.pdf,pdf/398315/upustvo_za_upotrebu.pdf,pdf/398315/tekst_za_spoljno_pakovanje.pdf,У припреми
398318,Euthyrox®,levotiroksin-natrijum,"tableta; 50mcg; blister, 2x25kom",50 kom,tableta,50mcg,ОБНОВА,H03AA01,1040231,8.60611E+12,Хумани лекови,MERCK HEALTHCARE KGaA,"Omladinskih brigada 90 v,  Beograd - Novi Beograd",Nemačka,MERCK D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-05415-17-002,13.08.2019.,13.08.2069.,pdf/398318/sazetak_karakteristika_lijeka.pdf,pdf/398318/upustvo_za_upotrebu.pdf,pdf/398318/tekst_za_spoljno_pakovanje.pdf,У припреми
398320,Euthyrox®,levotiroksin-natrijum,"tableta; 75mcg; blister, 2x25kom",50 kom,tableta,75mcg,ОБНОВА,H03AA01,1040232,8.60611E+12,Хумани лекови,MERCK HEALTHCARE KGaA,"Omladinskih brigada 90 v,  Beograd - Novi Beograd",Nemačka,MERCK D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-05416-17-002,13.08.2019.,13.08.2069.,pdf/398320/sazetak_karakteristika_lijeka.pdf,pdf/398320/upustvo_za_upotrebu.pdf,pdf/398320/tekst_za_spoljno_pakovanje.pdf,У припреми
398322,Euthyrox®,levotiroksin-natrijum,"tableta; 100mcg; blister, 2x25kom",50 kom,tableta,100mcg,ОБНОВА,H03AA01,1040233,8.60611E+12,Хумани лекови,MERCK HEALTHCARE KGaA,"Omladinskih brigada 90 v,  Beograd - Novi Beograd",Nemačka,MERCK D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-05417-17-002,13.08.2019.,13.08.2069.,pdf/398322/sazetak_karakteristika_lijeka.pdf,pdf/398322/upustvo_za_upotrebu.pdf,pdf/398322/tekst_za_spoljno_pakovanje.pdf,У припреми
398324,Euthyrox®,levotiroksin-natrijum,"tableta; 125mcg; blister, 2x25kom",50 kom,tableta,125mcg,ОБНОВА,H03AA01,1040234,8.60611E+12,Хумани лекови,MERCK HEALTHCARE KGaA,"Omladinskih brigada 90 v,  Beograd - Novi Beograd",Nemačka,MERCK D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-05418-17-002,13.08.2019.,13.08.2069.,pdf/398324/sazetak_karakteristika_lijeka.pdf,pdf/398324/upustvo_za_upotrebu.pdf,pdf/398324/tekst_za_spoljno_pakovanje.pdf,У припреми
398327,Euthyrox®,levotiroksin-natrijum,"tableta; 150mcg; blister, 2x25kom",50 kom,tableta,150mcg,ОБНОВА,H03AA01,1040235,8.60611E+12,Хумани лекови,MERCK HEALTHCARE KGaA,"Omladinskih brigada 90 v,  Beograd - Novi Beograd",Nemačka,MERCK D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-05419-17-002,13.08.2019.,13.08.2069.,pdf/398327/sazetak_karakteristika_lijeka.pdf,pdf/398327/upustvo_za_upotrebu.pdf,pdf/398327/tekst_za_spoljno_pakovanje.pdf,У припреми
398474,Aminoven infant 10%,"arginin, leucin, izoleucin, metionin, fenilalanin, alanin, prolin, valin, treonin, lizin, glicin, histidin, serin, tirozin, triptofan, acetilcistein, jabučna kiselina, taurin","rastvor za infuziju; 7.5g/L+13g/L+8g/L+3.12g/L+3.75g/L+9.3g/L+9.71g/L+9g/L+4.4g/L+12g/L+4.15g/L+4.76g/L+7.67g/L+5.176g/L+2.01g/L+0.77g/L+2.62g/L+0.4g/L; boca staklena, 10x100mL",1000 mL,rastvor za infuziju,7.5g/L+13g/L+8g/L+3.12g/L+3.75g/L+9.3g/L+9.71g/L+9g/L+4.4g/L+12g/L+4.15g/L+4.76g/L+7.67g/L+5.176g/L+2.01g/L+0.77g/L+2.62g/L+0.4g/L,ОБНОВА,B05BA01,174015,8.60611E+12,Хумани лекови,FRESENIUS KABI AUSTRIA GMBH,"Omladinskih brigada 88 b,  Beograd - Novi Beograd",Austrija,FRESENIUS KABI D.O.O. BEOGRAD,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-03539-17-001,03.10.2018.,03.10.2023.,pdf/398474/sazetak_karakteristika_lijeka.pdf,pdf/398474/upustvo_za_upotrebu.pdf,pdf/398474/tekst_za_spoljno_pakovanje.pdf,У припреми
398541,Docetaxel Actavis,docetaksel,"koncentrat za rastvor za infuziju; 20mg/mL; bočica staklena, 1x1mL",1 mL,koncentrat za rastvor za infuziju,20mg/mL,ОБНОВА,L01CD02,39727,5.69053E+12,Хумани лекови,ACTAVIS ITALY S.P.A,"Đorđa Stanojevića 12,  Beograd",Italija,ACTAVIS D.O.O. BEOGRAD,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-04808-17-001,15.10.2018.,15.10.2023.,pdf/398541/sazetak_karakteristika_lijeka.pdf,pdf/398541/upustvo_za_upotrebu.pdf,pdf/398541/tekst_za_spoljno_pakovanje.pdf,У припреми
398545,Docetaxel Actavis,docetaksel,"koncentrat za rastvor za infuziju; 80mg/4mL; bočica staklena, 1x4mL",4 mL,koncentrat za rastvor za infuziju,80mg/4mL,ОБНОВА,L01CD02,39728,5.69053E+12,Хумани лекови,ACTAVIS ITALY S.P.A,"Đorđa Stanojevića 12,  Beograd",Italija,ACTAVIS D.O.O. BEOGRAD,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-04809-17-001,15.10.2018.,15.10.2023.,pdf/398545/sazetak_karakteristika_lijeka.pdf,pdf/398545/upustvo_za_upotrebu.pdf,pdf/398545/tekst_za_spoljno_pakovanje.pdf,У припреми
398670,Epivir®,lamivudin,"film tableta; 150mg; bočica plastična, 1x60kom",60 kom,film tableta,150mg,ОБНОВА,J05AF05,1328375,8.6061E+12,Хумани лекови,GLAXO OPERATIONS UK LTD TRADING AS GLAXO WELLCOME OPERATIONS,"Bore Stankovića 2,  Beograd",Velika Britanija,EVROPA LEK PHARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-05276-17-001,03.12.2018.,03.12.2023.,pdf/398670/sazetak_karakteristika_lijeka.pdf,pdf/398670/upustvo_za_upotrebu.pdf,pdf/398670/tekst_za_spoljno_pakovanje.pdf,У припреми
398672,Epivir®,lamivudin,"film tableta; 150mg; bočica plastična, 1x60kom",60 kom,film tableta,150mg,ОБНОВА,J05AF05,1328375,8.6061E+12,Хумани лекови,DELPHARM POZNAN S.A.,"Bore Stankovića 2,  Beograd",Poljska,EVROPA LEK PHARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-05276-17-001,03.12.2018.,03.12.2023.,pdf/398672/sazetak_karakteristika_lijeka.pdf,pdf/398672/upustvo_za_upotrebu.pdf,pdf/398672/tekst_za_spoljno_pakovanje.pdf,У припреми
398710,Fluomizin®,dekvalinijum-hlorid,"vaginalna tableta; 10mg; blister, 1x6kom",6 kom,vaginalna tableta,10mg,ОБНОВА,G01AC05,6137001,8.60611E+12,Хумани лекови,MEDINOVA AG,"Bulevar Kralja Aleksandra 420, stan 38,  Beograd - Zvezdara",Švajcarska,VIVAX PHARMA ADRIA DOO,Р - Лек се може издавати само уз лекарски рецепт,515-01-03884-17-001,13.12.2018.,13.12.2023.,pdf/398710/sazetak_karakteristika_lijeka.pdf,pdf/398710/upustvo_za_upotrebu.pdf,pdf/398710/tekst_za_spoljno_pakovanje.pdf,У припреми
398790,Panthenol,dekspantenol,"mast; 5%; tuba, 1x30g",30 g,mast,0.05,ОБНОВА,D03AX03,4155345,8.6001E+12,Хумани лекови,HEMOFARM AD VRŠAC,"Beogradski put bb,  Vršac",Republika Srbija,HEMOFARM AD VRŠAC,БР - Лек се може издавати и без рецепта,515-01-05141-17-001,26.11.2018.,26.11.2023.,pdf/398790/sazetak_karakteristika_lijeka.pdf,pdf/398790/upustvo_za_upotrebu.pdf,pdf/398790/tekst_za_spoljno_pakovanje.pdf,У припреми
398911,Plendil®,felodipin,"tableta sa produženim oslobađanjem; 2.5mg; bočica plastična, 1x30kom",30 kom,tableta sa produženim oslobađanjem,2.5mg,ОБНОВА,C08CA02,1402820,8.6061E+12,Хумани лекови,ASTRAZENECA AB,"Milutina Milankovića 1i,  Beograd - Novi Beograd",Švedska,PREDSTAVNIŠTVO ASTRAZENECA UK LIMITED BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04923-17-001,18.10.2018.,18.10.2023.,pdf/398911/sazetak_karakteristika_lijeka.pdf,pdf/398911/upustvo_za_upotrebu.pdf,pdf/398911/tekst_za_spoljno_pakovanje.pdf,У припреми
398913,Plendil®,felodipin,"tableta sa produženim oslobađanjem; 5mg; bočica plastična, 1x30kom",30 kom,tableta sa produženim oslobađanjem,5mg,ОБНОВА,C08CA02,1402821,8.6061E+12,Хумани лекови,ASTRAZENECA AB,"Milutina Milankovića 1i,  Beograd - Novi Beograd",Švedska,PREDSTAVNIŠTVO ASTRAZENECA UK LIMITED BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04924-17-001,18.10.2018.,18.10.2023.,pdf/398913/sazetak_karakteristika_lijeka.pdf,pdf/398913/upustvo_za_upotrebu.pdf,pdf/398913/tekst_za_spoljno_pakovanje.pdf,У припреми
398962,Verapamil Alkaloid®,verapamil,"obložena tableta; 40mg; blister, 2x15kom",30 kom,obložena tableta,40mg,ОБНОВА,C08DA01,1402120,8.60611E+12,Хумани лекови,ALKALOID D.O.O. BEOGRAD,"Prahovska 3,  Beograd",Republika Srbija,ALKALOID D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-04562-17-001,26.11.2018.,26.11.2023.,pdf/398962/sazetak_karakteristika_lijeka.pdf,pdf/398962/upustvo_za_upotrebu.pdf,pdf/398962/tekst_za_spoljno_pakovanje.pdf,У припреми
